Departure Date,Sum_of_Revenue
2018-09-16,3701.9
2018-09-20,1352.6
2018-09-20,1352.6
2018-09-14,1540.0
2018-09-14,1540.0
2018-09-17,1430.0
2018-09-17,1430.0
2018-09-17,1430.0
2018-09-18,636.28
2018-09-13,636.28
2018-09-18,261.0
2018-09-18,261.0
2018-09-23,4390.690000000001
2018-09-23,4390.690000000001
2018-09-12,268.0
2018-09-12,268.0
2018-09-13,310.0
2018-09-13,310.0
2018-09-14,420.0
2018-09-14,420.0
2018-09-21,2750.0
2018-09-23,3382.42
2018-09-23,3382.42
2018-09-26,1304.35
2018-09-26,1304.35
2018-09-24,1611.37
2018-09-24,1611.37
2018-09-20,630.0
2018-09-14,809.5
2018-09-14,809.5
2018-09-14,410.5
2018-09-14,410.5
2018-09-14,493.06
2018-09-14,493.06
2018-09-14,1462.43
2018-09-14,1462.43
2018-09-13,63.87
2018-09-13,63.87
2018-09-14,1462.43
2018-09-14,1462.43
2018-10-08,2853.99
2018-10-08,2853.99
2018-09-13,170.38
2018-09-13,170.38
2018-09-13,170.38
2018-09-13,95.0
2018-09-13,95.0
2018-09-13,603.48
2018-09-13,603.48
2018-09-17,1136.64
2018-09-17,1136.64
2018-09-17,1136.64
2018-09-13,695.0
2018-09-13,695.0
2018-09-14,340.71
2018-09-14,340.71
2018-09-12,575.0
2018-09-17,1136.64
2018-09-17,1136.64
2018-09-17,1136.64
2018-09-17,185.0
2018-09-17,185.0
2018-09-17,1181.64
2018-09-17,1181.64
2018-09-17,1181.64
2018-09-17,1136.64
2018-09-17,1136.64
2018-09-17,1136.64
2018-09-18,1136.64
2018-09-18,1136.64
2018-09-18,1136.64
2018-09-18,1136.64
2018-09-18,1136.64
2018-09-18,1136.64
2018-09-14,1390.0
2018-09-14,1390.0
2018-09-18,1136.64
2018-09-18,1136.64
2018-09-18,1136.64
2018-09-22,566.65
2018-09-22,566.65
2018-09-19,1136.64
2018-09-19,1136.64
2018-09-19,1136.64
2018-09-14,1390.0
2018-09-14,1390.0
2018-09-19,1136.64
2018-09-19,1136.64
2018-09-19,1136.64
2018-09-19,1136.64
2018-09-19,1136.64
2018-09-19,1136.64
2018-09-20,1136.64
2018-09-20,1136.64
2018-09-20,1136.64
2018-09-13,250.23
2018-09-13,250.23
2018-09-21,1136.64
2018-09-21,1136.64
2018-09-21,1136.64
2018-09-21,1136.64
2018-09-21,1136.64
2018-09-21,1136.64
2018-09-18,500.0
2018-09-18,500.0
2018-09-25,2750.0
2018-09-14,184.3
2018-09-18,1651.36
2018-08-29,1667.74
2018-08-29,1667.74
2018-09-13,100.0
2018-09-18,300.0
2018-09-18,300.0
2018-09-13,582.12
2018-09-13,582.12
2018-09-13,492.42
2018-09-13,492.42
2018-09-13,556.05
2018-09-13,556.05
2018-09-17,370.86
2018-09-17,370.86
2018-09-02,2521.25
2018-09-02,2521.25
2018-09-17,370.86
2018-09-17,370.86
2018-09-14,229.09
2018-09-14,229.09
2018-09-20,885.0
2018-09-20,885.0
2018-11-08,390.11
2018-11-08,390.11
2018-09-14,261.0
2018-09-14,261.0
2018-09-16,310.0
2018-09-16,310.0
2018-09-13,268.0
2018-09-13,268.0
2018-09-13,360.0
2018-09-13,360.0
2018-09-13,289.0
2018-09-13,289.0
2018-09-13,310.0
2018-09-13,310.0
2018-09-13,360.0
2018-09-13,360.0
2018-09-14,589.31
2018-09-14,589.31
2018-08-29,681.24
2018-08-29,681.24
2018-09-25,1240.0
2018-09-25,1240.0
2018-09-18,2791.32
2018-09-18,2791.32
2018-10-16,1970.0
2018-10-16,1970.0
2018-10-16,1970.0
2018-09-19,1380.0
2018-09-19,1380.0
2018-09-13,470.0
2018-09-13,470.0
2018-10-08,9606.03
2018-10-08,9606.03
2018-10-01,2700.8
2018-10-01,2700.8
2018-09-22,1503.4800000000002
2018-09-22,1503.4800000000002
2018-09-14,157.61
2018-09-14,157.61
2018-10-01,7745.04
2018-10-01,7745.04
2018-09-29,756.5
2018-09-29,756.5
2018-09-17,3270.0
2018-09-17,3270.0
2018-09-17,3270.0
2018-09-17,355.0
2018-09-17,355.0
2018-09-17,355.0
2018-09-17,355.0
2018-09-20,355.0
2018-09-20,355.0
2018-09-18,300.0
2018-09-24,176.47
2018-09-24,176.47
2018-09-21,355.0
2018-09-21,355.0
2018-09-18,300.0
2018-09-19,355.0
2018-09-19,355.0
2018-09-19,355.0
2018-09-19,355.0
2018-09-19,355.0
2018-09-19,355.0
2018-09-19,355.0
2018-09-19,355.0
2018-09-20,355.0
2018-09-20,355.0
2018-09-20,355.0
2018-09-20,355.0
2018-09-21,355.0
2018-09-21,355.0
2018-09-25,3994.5800000000013
2018-09-25,3994.5800000000013
2018-10-03,355.0
2018-10-03,355.0
2018-09-13,78.5
2018-09-13,78.5
2018-09-17,427.42
2018-09-17,427.42
2018-09-14,185.0
2018-09-19,397.42
2018-09-19,397.42
2018-09-21,4279.35
2018-09-21,4279.35
2018-09-14,670.0
2018-09-14,670.0
2018-09-14,603.48
2018-09-14,603.48
2018-09-22,1098.37
2018-09-22,1098.37
2018-11-01,1968.53
2018-11-01,1968.53
2018-09-29,4437.4
2018-09-29,4437.4
2018-09-14,394.46
2018-09-14,394.46
2018-09-17,232.0
2018-09-17,232.0
2018-09-17,232.0
2018-09-14,1180.0
2018-09-14,1180.0
2018-09-14,945.65
2018-09-14,945.65
2018-09-14,945.65
2018-09-14,289.0
2018-09-14,289.0
2018-09-14,289.0
2018-09-14,289.0
2018-09-17,360.0
2018-09-17,360.0
2018-09-14,363.44
2018-09-14,363.44
2018-09-17,289.0
2018-09-17,289.0
2018-09-17,310.0
2018-09-17,310.0
2018-09-17,310.0
2018-09-17,310.0
2018-09-19,261.0
2018-09-19,261.0
2018-09-19,268.0
2018-09-19,268.0
2018-09-18,360.0
2018-09-18,360.0
2018-09-14,361.06
2018-09-14,361.06
2018-09-14,412.74
2018-09-14,412.74
2018-09-14,60.83
2018-09-14,60.83
2018-09-14,215.95
2018-09-14,215.95
2018-09-14,281.36
2018-09-14,281.36
2018-09-14,606.05
2018-09-14,606.05
2018-09-19,370.92
2018-09-19,370.92
2018-09-14,370.92
2018-09-14,370.92
2018-09-17,370.92
2018-09-17,370.92
2018-10-03,3170.8
2018-10-03,3170.8
2018-09-14,220.0
2018-09-14,220.0
2018-09-18,636.28
2018-09-17,425.0
2018-09-17,425.0
2018-09-26,1425.9
2018-09-26,1425.9
2018-10-04,1425.9
2018-10-04,1425.9
2018-10-23,1250.0
2018-10-23,1250.0
2018-10-23,1250.0
2018-10-23,1250.0
2018-10-23,1250.0
2018-10-23,1250.0
2018-09-17,360.0
2018-09-17,360.0
2018-09-13,225.0
2018-09-13,225.0
2018-09-17,289.0
2018-09-17,289.0
2018-10-19,1820.0
2018-10-19,1820.0
2018-10-19,1820.0
2018-09-17,310.0
2018-09-17,310.0
2018-09-18,310.0
2018-09-18,310.0
2018-09-18,261.0
2018-09-18,261.0
2018-09-17,594.9
2018-09-17,594.9
2018-09-18,261.0
2018-09-18,261.0
2018-09-21,2364.13
2018-09-21,2364.13
2018-09-28,10946.809999999998
2018-09-28,10946.809999999998
2018-09-22,1058.91
2018-09-22,1058.91
2018-10-04,4372.96
2018-10-04,4372.96
2018-09-29,3493.2700000000004
2018-09-29,3493.2700000000004
2018-10-13,3673.2300000000014
2018-10-13,3673.2300000000014
2018-09-20,2515.73
2018-09-20,2515.73
2018-09-18,7094.37
2018-09-18,7094.37
2018-10-03,1135.0
2018-10-03,1135.0
2018-10-15,3989.43
2018-10-15,3989.43
2018-09-24,9343.67
2018-09-24,9343.67
2018-09-29,1528.98
2018-09-29,1528.98
2018-10-08,2590.28
2018-10-08,2590.28
2018-10-14,3801.35
2018-10-14,3801.35
2018-10-21,1340.67
2018-10-21,1340.67
2018-10-28,3823.71
2018-10-28,3823.71
2018-09-17,130.0
2018-09-22,4136.15
2018-09-22,4136.15
2018-09-18,585.0
2018-09-17,328.14
2018-09-17,328.14
2018-09-20,565.0
2018-10-08,2540.46
2018-10-08,2540.46
2018-09-17,615.0
2018-09-17,460.22
2018-09-17,460.22
2018-09-19,615.0
2018-09-18,475.86
2018-09-18,475.86
2018-09-17,560.0
2018-09-18,1019.5
2018-09-18,1019.5
2018-10-01,3282.3
2018-10-01,3282.3
2018-09-17,603.48
2018-09-17,603.48
2018-09-18,603.48
2018-09-18,603.48
2018-09-17,1235.08
2018-09-17,1235.08
2018-09-18,290.0
2018-10-05,2424.41
2018-10-05,2424.41
2018-09-21,1529.83
2018-09-21,1529.83
2018-09-19,593.51
2018-09-19,593.51
2018-09-17,283.65
2018-09-17,283.65
2018-09-21,1619.5
2018-09-21,1619.5
2018-09-21,1619.5
2018-10-01,1312.0
2018-10-01,1312.0
2018-09-17,690.0
2018-09-17,247.05
2018-09-17,247.05
2018-09-18,492.28
2018-09-18,492.28
2018-09-18,690.0
2018-09-19,690.0
2018-09-18,729.5
2018-09-18,729.5
2018-09-18,478.37
2018-09-18,478.37
2018-09-19,869.5
2018-09-19,869.5
2018-09-19,869.5
2018-09-17,305.21
2018-09-17,305.21
2018-09-17,1328.78
2018-09-17,1328.78
2018-09-17,315.55
2018-09-17,315.55
2018-09-14,1150.0
2018-09-14,1150.0
2018-09-18,190.0
2018-09-18,190.0
2018-09-17,635.0
2018-09-17,635.0
2018-09-18,360.0
2018-09-18,360.0
2018-09-18,268.0
2018-09-18,268.0
2018-09-18,289.0
2018-09-18,289.0
2018-09-18,379.0
2018-09-18,379.0
2018-09-27,894.93
2018-09-18,360.0
2018-09-18,360.0
2018-09-18,310.0
2018-09-18,310.0
2018-09-18,800.0
2018-09-18,800.0
2018-09-18,167.0
2018-09-18,167.0
2018-09-18,690.0
2018-09-18,690.0
2018-09-24,1175.0
2018-09-24,1175.0
2018-09-24,650.0
2018-09-24,650.0
2018-09-24,167.0
2018-09-24,167.0
2018-09-29,1325.5000000000002
2018-09-29,1325.5000000000002
2018-10-05,8943.79
2018-10-05,8943.79
2018-09-28,2305.25
2018-09-28,2305.25
2018-09-19,940.0
2018-10-06,813.8
2018-10-06,813.8
2018-09-21,277.06
2018-09-21,277.06
2018-10-18,1686.36
2018-10-18,1686.36
2018-09-29,962.27
2018-09-29,962.27
2018-09-19,418.65
2018-09-19,418.65
2018-09-21,720.4
2018-09-21,720.4
2018-09-29,1781.51
2018-09-29,1781.51
2018-09-21,125.28
2018-09-18,1870.0
2018-09-18,1870.0
2018-09-25,167.0
2018-09-25,167.0
2018-09-17,990.0
2018-09-25,650.0
2018-09-25,650.0
2018-09-18,603.48
2018-09-18,603.48
2018-09-21,3875.37
2018-09-21,3875.37
2018-09-26,350.0
2018-09-26,350.0
2018-09-19,1380.0
2018-09-19,1380.0
2018-09-24,378.0
2018-09-24,378.0
2018-09-19,460.0
2018-09-19,460.0
2018-09-19,1072.37
2018-09-19,1072.37
2018-09-17,149.79
2018-09-24,173.10000000000005
2018-09-24,173.10000000000005
2018-09-24,637.5
2018-09-24,637.5
2018-09-25,393.81
2018-09-25,393.81
2018-09-21,827.0
2018-09-21,827.0
2018-09-19,289.0
2018-09-19,289.0
2018-09-18,660.0
2018-09-18,660.0
2018-09-19,897.14
2018-09-19,897.14
2018-09-21,221.45
2018-09-21,221.45
2018-10-15,5791.660000000002
2018-10-15,5791.660000000002
2018-11-28,2831.09
2018-11-28,2831.09
2018-10-22,1651.0400000000004
2018-10-22,1651.0400000000004
2018-09-26,1312.0
2018-09-26,1312.0
2018-10-21,1977.43
2018-10-21,1977.43
2018-10-24,2891.39
2018-10-24,2891.39
2018-09-18,614.8
2018-09-18,614.8
2018-09-18,623.2
2018-09-18,623.2
2018-09-19,
2018-09-19,
2018-09-19,
2018-09-18,643.83
2018-09-18,643.83
2018-09-18,556.05
2018-09-18,556.05
2018-09-21,60.0
2018-09-20,268.0
2018-09-20,268.0
2018-09-21,60.0
2018-09-21,442.73
2018-09-18,360.0
2018-09-18,360.0
2018-09-21,60.0
2018-09-21,442.73
2018-09-21,442.73
2018-09-21,60.0
2018-09-18,261.0
2018-09-18,261.0
2018-09-21,60.0
2018-09-21,60.0
2018-09-19,714.88
2018-09-19,714.88
2018-09-21,60.0
2018-09-21,60.0
2018-09-21,1116.04
2018-09-21,1116.04
2018-09-18,298.5
2018-09-18,298.5
2018-09-18,1335.0
2018-09-18,1335.0
2018-09-18,990.0
2018-09-21,525.0
2018-09-21,525.0
2018-10-08,1875.47
2018-10-08,1875.47
2018-10-08,1875.47
2018-12-03,1970.0
2018-12-03,1970.0
2018-12-03,1970.0
2018-10-05,1890.0
2018-10-05,1890.0
2018-10-05,1890.0
2018-10-25,1890.0
2018-10-25,1890.0
2018-10-25,1890.0
2018-09-21,273.44
2018-09-21,273.44
2018-10-18,1970.0
2018-10-18,1970.0
2018-10-18,1970.0
2018-10-18,1890.0
2018-10-18,1890.0
2018-10-18,1890.0
2018-09-25,487.5
2018-09-25,487.5
2018-09-25,281.8
2018-09-25,281.8
2018-09-26,1027.5
2018-09-26,1027.5
2018-09-26,164.51999999999995
2018-09-26,164.51999999999995
2018-09-26,637.5
2018-09-26,637.5
2018-09-26,637.5
2018-09-26,637.5
2018-09-08,717.72
2018-09-08,717.72
2018-09-08,717.72
2018-09-08,717.72
2018-09-24,59.2
2018-09-24,59.2
2018-09-24,59.2
2018-09-24,59.2
2018-09-05,2462.43
2018-09-05,2462.43
2018-09-24,68.41
2018-09-24,68.41
2018-10-10,2187.3
2018-10-10,2187.3
2018-10-10,8146.249999999997
2018-10-10,8146.249999999997
2018-09-27,2928.830000000001
2018-09-27,2928.830000000001
2018-10-02,1227.44
2018-10-02,1227.44
2018-10-02,2670.04
2018-10-02,2670.04
2018-09-21,1116.01
2018-09-21,1116.01
2018-12-24,1749.78
2018-12-24,1749.78
2018-09-19,143.0
2018-09-19,143.0
2018-10-04,3553.36
2018-10-04,3553.36
2018-10-01,2364.59
2018-10-01,2364.59
2018-09-29,688.1300000000001
2018-09-29,688.1300000000001
2018-09-27,388.52
2018-09-27,388.52
2018-09-21,775.0
2018-09-21,775.0
2018-09-21,775.0
2018-09-27,637.5
2018-09-27,637.5
2018-09-27,224.89
2018-09-27,130.84
2018-09-28,266.72
2018-09-27,1002.76
2018-09-27,1002.76
2018-10-13,471.49
2018-10-13,471.49
2018-09-28,3473.9
2018-09-28,3473.9
2018-09-19,596.82
2018-09-19,596.82
2018-09-19,506.95
2018-09-19,506.95
2018-09-24,506.95
2018-09-24,506.95
2018-09-18,220.0
2018-09-19,446.12
2018-09-19,446.12
2018-09-24,1175.0
2018-09-24,1175.0
2018-09-22,1160.0
2018-09-22,1160.0
2018-09-22,1150.0
2018-09-22,1150.0
2018-09-24,1025.0
2018-09-24,1025.0
2018-09-19,192.78
2018-09-19,192.78
2018-09-24,1025.0
2018-09-24,1025.0
2018-09-24,1025.0
2018-09-24,1025.0
2018-09-20,506.95
2018-09-20,506.95
2018-09-24,780.0
2018-09-24,780.0
2018-09-25,285.0
2018-10-10,3975.69
2018-10-10,3975.69
2018-09-19,636.28
2018-09-19,869.0
2018-09-19,869.0
2018-09-19,869.0
2018-09-20,636.28
2018-10-22,1410.0
2018-10-22,1410.0
2018-09-19,159.59
2018-09-19,159.59
2018-11-04,1232.5
2018-11-04,1232.5
2018-11-04,1232.5
2018-11-04,1232.5
2018-10-11,4791.57
2018-10-11,4791.57
2018-10-06,4396.06
2018-10-06,4396.06
2018-09-19,603.48
2018-09-19,603.48
2018-09-19,28.39000000000009
2018-09-19,28.39000000000009
2018-10-05,4584.77
2018-10-05,4584.77
2018-09-24,2225.0
2018-09-24,2225.0
2018-09-24,2225.0
2018-09-27,2750.0
2018-09-27,2750.0
2018-09-19,260.0
2018-09-19,260.0
2018-09-25,440.0
2018-09-25,440.0
2018-09-25,440.0
2018-10-05,1596.02
2018-10-05,1596.02
2018-10-01,625.0
2018-10-01,625.0
2018-09-19,215.95
2018-09-19,215.95
2018-09-18,600.0
2018-09-18,600.0
2018-09-18,382.5
2018-09-18,382.5
2018-09-19,513.9
2018-09-19,513.9
2018-09-19,370.94
2018-09-19,370.94
2018-09-19,370.94
2018-09-19,370.94
2018-09-19,360.0
2018-09-19,360.0
2018-09-19,289.0
2018-09-19,289.0
2018-09-19,310.0
2018-09-19,310.0
2018-09-19,317.25
2018-09-19,317.25
2018-09-19,511.56
2018-09-19,511.56
2018-09-20,165.86
2018-09-20,165.86
2018-09-20,268.0
2018-09-20,268.0
2018-11-22,1676.9
2018-11-22,1676.9
2018-09-20,913.34
2018-09-20,913.34
2018-09-21,244.62
2018-09-21,244.62
2018-10-06,2306.45
2018-10-06,2306.45
2018-09-21,426.49
2018-09-21,426.49
2018-10-05,1794.94
2018-10-05,1794.94
2018-11-04,1232.5
2018-11-04,1232.5
2018-11-21,1423.4
2018-11-21,1423.4
2018-09-20,1950.0
2018-09-20,1950.0
2018-09-20,1950.0
2018-11-09,1423.4
2018-11-09,1423.4
2018-10-25,1949.0
2018-10-25,1949.0
2018-11-20,1501.0
2018-11-20,1501.0
2018-11-21,1501.0
2018-11-21,1501.0
2018-10-26,1949.0
2018-10-26,1949.0
2018-09-20,1950.0
2018-09-20,1950.0
2018-09-20,1950.0
2018-10-29,1949.0
2018-10-29,1949.0
2018-09-25,420.0
2018-09-25,420.0
2018-09-12,1499.0
2018-09-12,1499.0
2018-10-02,420.0
2018-10-02,420.0
2018-10-02,465.0
2018-10-02,465.0
2018-10-02,430.0
2018-09-20,1262.18
2018-09-20,1262.18
2018-11-23,4315.1100000000015
2018-11-23,4315.1100000000015
2018-10-04,430.0
2018-10-04,430.0
2018-09-20,360.0
2018-09-20,360.0
2018-11-08,2322.72
2018-11-08,2322.72
2018-09-19,360.0
2018-09-19,360.0
2018-11-18,1232.5
2018-11-18,1232.5
2018-11-08,2135.0
2018-11-08,2135.0
2018-11-12,2000.0
2018-11-12,2000.0
2018-11-19,1363.17
2018-11-19,1363.17
2018-09-25,1485.0
2018-09-25,1485.0
2018-09-24,30.09
2018-09-24,30.09
2018-10-12,7285.24
2018-10-12,7285.24
2018-10-18,2251.65
2018-10-18,2251.65
2018-10-04,2218.73
2018-10-04,2218.73
2018-10-04,2240.47
2018-10-04,2240.47
2018-10-12,1423.13
2018-10-12,1423.13
2018-10-06,10848.749999999998
2018-10-06,10848.749999999998
2018-09-28,736.62
2018-09-28,736.62
2018-10-02,2327.0199999999995
2018-10-02,2327.0199999999995
2018-10-02,194.13
2018-10-02,194.13
2018-09-20,476.0
2018-09-20,476.0
2018-09-20,476.0
2018-09-29,2072.33
2018-09-21,236.81
2018-09-21,236.81
2018-09-21,270.0
2018-09-21,270.0
2018-10-11,9462.92
2018-10-11,9462.92
2018-09-20,300.5
2018-09-20,300.5
2018-09-24,489.84
2018-09-24,489.84
2018-09-24,256.86
2018-09-24,256.86
2018-09-29,1108.0200000000002
2018-09-29,1108.0200000000002
2018-09-24,195.87
2018-09-24,195.87
2018-11-05,1485.0
2018-11-05,1485.0
2018-10-11,1485.0
2018-10-11,1485.0
2018-09-29,1800.48
2018-09-29,1800.48
2018-10-08,1485.0
2018-10-08,1485.0
2018-10-05,1485.0
2018-10-05,1485.0
2018-11-05,1485.0
2018-11-05,1485.0
2018-11-05,1485.0
2018-11-05,1485.0
2018-10-04,1485.0
2018-10-04,1485.0
2018-11-19,1482.5
2018-11-19,1482.5
2018-11-20,1482.5
2018-11-20,1482.5
2018-09-21,1251.5
2018-09-21,1251.5
2018-09-20,796.65
2018-09-20,796.65
2018-09-20,593.64
2018-09-20,593.64
2018-09-20,1965.1
2018-09-20,1965.1
2018-10-02,730.0
2018-10-02,730.0
2018-09-20,560.52
2018-09-20,560.52
2018-09-20,444.84
2018-09-20,444.84
2018-09-20,1069.5
2018-09-20,1069.5
2018-10-25,1590.0
2018-10-25,1590.0
2018-09-27,1375.0
2018-11-01,1247.5
2018-11-01,1247.5
2018-11-01,1247.5
2018-09-24,
2018-09-24,
2018-09-24,
2018-10-16,1250.0
2018-10-16,1250.0
2018-10-16,1250.0
2018-10-16,1250.0
2018-10-16,1250.0
2018-10-16,1250.0
2018-09-20,310.0
2018-09-20,310.0
2018-11-12,1247.5
2018-11-12,1247.5
2018-11-12,1247.5
2018-09-20,653.48
2018-09-20,653.48
2018-09-24,253.19
2018-09-24,253.19
2018-09-20,360.0
2018-09-20,360.0
2018-09-21,1450.0
2018-09-21,1450.0
2018-09-20,289.0
2018-09-20,289.0
2018-09-27,889.12
2018-09-27,889.12
2018-09-24,310.0
2018-09-24,310.0
2018-10-12,3472.81
2018-10-12,3472.81
2018-09-20,310.0
2018-09-20,310.0
2018-09-20,261.0
2018-09-20,261.0
2018-09-20,268.0
2018-09-20,268.0
2018-09-21,360.0
2018-09-21,360.0
2018-10-05,3536.91
2018-10-05,3536.91
2018-09-20,815.0
2018-09-20,815.0
2018-09-20,370.94
2018-09-20,370.94
2018-09-20,370.94
2018-09-20,370.94
2018-09-21,605.55
2018-09-21,605.55
2018-09-20,123.95
2018-09-20,123.95
2018-09-20,285.0
2018-09-20,285.0
2018-09-20,285.0
2018-11-25,4641.42
2018-11-25,4641.42
2018-09-25,1962.41
2018-09-25,1962.41
2018-09-25,1963.13
2018-09-25,1963.13
2018-09-20,430.0
2018-09-20,827.84
2018-09-20,827.84
2018-09-24,1136.64
2018-09-24,1136.64
2018-09-24,1136.64
2018-09-24,1136.64
2018-09-24,1136.64
2018-09-24,1136.64
2018-10-01,5081.99
2018-10-01,5081.99
2018-09-21,315.23
2018-09-21,315.23
2018-09-25,1136.64
2018-09-25,1136.64
2018-09-25,1136.64
2018-09-21,1462.43
2018-09-21,1462.43
2018-09-26,1136.64
2018-09-26,1136.64
2018-09-26,1136.64
2018-09-25,1181.64
2018-09-25,1181.64
2018-09-25,1181.64
2018-09-26,1136.64
2018-09-26,1136.64
2018-09-26,1136.64
2018-09-27,1136.64
2018-09-27,1136.64
2018-09-27,1136.64
2018-09-26,1136.64
2018-09-26,1136.64
2018-09-26,1136.64
2018-09-21,820.0
2018-09-21,820.0
2018-09-27,1136.64
2018-09-27,1136.64
2018-09-27,1136.64
2018-09-27,1136.64
2018-09-27,1136.64
2018-09-27,1136.64
2018-09-28,1136.64
2018-09-28,1136.64
2018-09-28,1136.64
2018-09-28,888.0
2018-09-28,888.0
2018-09-28,888.0
2018-10-25,4136.52
2018-10-25,4136.52
2018-09-21,360.0
2018-09-21,360.0
2018-09-21,319.0
2018-09-21,319.0
2018-09-21,319.0
2018-09-02,2010.06
2018-09-02,2010.06
2018-09-20,95.0
2018-09-20,95.0
2018-09-17,118.5
2018-09-17,118.5
2018-09-15,78.5
2018-09-15,78.5
2018-11-14,1482.5
2018-11-14,1482.5
2018-11-20,1482.5
2018-11-20,1482.5
2018-11-13,1482.5
2018-11-13,1482.5
2018-10-02,1295.17
2018-10-02,1295.17
2018-11-12,1482.5
2018-11-12,1482.5
2018-11-13,1482.5
2018-11-13,1482.5
2018-11-08,1485.0
2018-11-08,1485.0
2018-09-21,199.14
2018-09-21,199.14
2018-11-05,1485.0
2018-11-05,1485.0
2018-11-05,1485.0
2018-11-05,1485.0
2018-11-05,1482.5
2018-11-05,1482.5
2018-11-06,1485.0
2018-11-06,1485.0
2018-11-05,1485.0
2018-11-05,1485.0
2018-09-19,1951.2
2018-09-19,1951.2
2018-10-11,6697.88
2018-10-11,6697.88
2018-10-05,3947.79
2018-10-05,3947.79
2018-10-01,3347.74
2018-09-28,2553.89
2018-09-28,2553.89
2018-09-21,202.32
2018-09-21,202.32
2018-09-30,1202.5800000000004
2018-09-30,1202.5800000000004
2018-09-30,1134.0
2018-09-30,1134.0
2018-09-24,636.28
2018-09-17,78.5
2018-09-17,78.5
2018-09-21,78.5
2018-09-21,78.5
2018-10-13,3710.7300000000014
2018-10-13,3710.7300000000014
2018-09-21,583.94
2018-09-21,583.94
2018-09-21,1328.78
2018-09-21,1328.78
2018-09-24,1328.78
2018-09-24,1328.78
2018-09-21,504.06
2018-09-21,504.06
2018-09-28,1120.0
2018-09-28,1120.0
2018-09-28,1120.0
2018-10-01,1525.0
2018-10-01,1525.0
2018-10-01,1525.0
2018-09-27,1511.25
2018-09-27,1511.25
2018-10-01,3060.0
2018-10-01,3060.0
2018-10-01,3060.0
2018-09-21,603.48
2018-09-21,603.48
2018-09-21,603.48
2018-09-21,603.48
2018-09-21,184.95
2018-09-21,184.95
2018-09-20,375.96
2018-09-20,375.96
2018-09-21,170.0
2018-09-21,170.0
2018-09-20,675.0
2018-09-20,675.0
2018-09-20,675.0
2018-09-25,849.5
2018-09-25,849.5
2018-09-25,849.5
2018-09-21,294.07
2018-09-21,294.07
2018-09-21,268.0
2018-09-21,268.0
2018-09-26,406.84
2018-09-26,406.84
2018-09-24,220.0
2018-09-24,220.0
2018-09-21,550.0
2018-09-21,550.0
2018-09-21,550.0
2018-09-25,240.77
2018-09-25,240.77
2018-09-14,716.22
2018-09-14,716.22
2018-08-31,3103.1
2018-08-31,3103.1
2018-09-24,1179.5
2018-09-24,1179.5
2018-09-24,1179.5
2018-09-20,25.0
2018-11-26,1890.0
2018-11-26,1890.0
2018-11-26,1890.0
2018-09-21,255.0
2018-09-21,255.0
2018-10-09,1735.0
2018-10-09,1735.0
2018-10-09,1735.0
2018-09-21,1920.0
2018-09-21,1920.0
2018-09-24,335.18
2018-09-24,335.18
2018-11-19,1309.5
2018-11-19,1309.5
2018-10-11,1312.0
2018-10-11,1312.0
2018-10-11,1312.0
2018-10-11,1312.0
2018-10-18,1312.0
2018-10-18,1312.0
2018-10-18,1312.0
2018-10-18,1312.0
2018-10-18,1312.0
2018-10-18,1312.0
2018-10-18,1312.0
2018-10-18,1312.0
2018-10-27,1312.0
2018-10-27,1312.0
2018-11-09,1309.5
2018-11-09,1309.5
2018-11-19,1309.5
2018-11-19,1309.5
2018-11-24,1309.5
2018-11-24,1309.5
2018-10-13,1312.0
2018-10-13,1312.0
2018-10-18,1312.0
2018-10-18,1312.0
2018-10-26,1312.0
2018-10-26,1312.0
2018-11-19,1309.5
2018-11-19,1309.5
2018-11-19,1309.5
2018-11-19,1309.5
2018-10-27,1312.0
2018-10-27,1312.0
2018-11-09,1309.5
2018-11-09,1309.5
2018-09-09,1962.86
2018-09-09,1962.86
2018-11-09,1309.5
2018-11-09,1309.5
2018-11-24,1309.5
2018-11-24,1309.5
2018-10-18,1312.0
2018-10-18,1312.0
2018-11-12,1247.5
2018-11-12,1247.5
2018-11-12,1247.5
2018-11-12,1247.5
2018-11-12,1247.5
2018-11-12,1247.5
2018-11-26,1482.5
2018-11-26,1482.5
2018-09-24,310.0
2018-09-24,310.0
2018-10-01,1525.0
2018-10-01,1525.0
2018-10-01,1525.0
2018-09-21,261.0
2018-09-21,261.0
2018-09-24,289.0
2018-09-24,289.0
2018-09-24,289.0
2018-09-24,289.0
2018-09-21,360.0
2018-09-21,360.0
2018-09-24,308.09
2018-09-24,308.09
2018-09-24,599.5
2018-09-24,599.5
2018-09-27,3973.26
2018-09-27,3973.26
2018-09-25,2002.64
2018-09-25,2002.64
2018-10-02,3112.15
2018-10-02,3112.15
2018-10-06,3749.85
2018-10-06,3749.85
2018-09-24,263.08000000000004
2018-09-24,263.08000000000004
2018-09-24,830.4
2018-09-24,830.4
2018-09-24,504.33
2018-09-24,504.33
2018-09-24,504.33
2018-09-26,629.5
2018-09-26,629.5
2018-09-24,120.64
2018-09-24,120.64
2018-10-11,2113.25
2018-10-11,2113.25
2018-09-27,225.67
2018-09-27,225.67
2018-09-27,285.19
2018-09-27,285.19
2018-09-24,414.32
2018-09-24,414.32
2018-11-19,3181.43
2018-11-19,3181.43
2018-10-19,910.43
2018-10-19,910.43
2018-09-21,360.0
2018-09-21,360.0
2018-10-03,1586.45
2018-10-03,1586.45
